area,max_gray_value,min_gray_value,mean_gray_value,mean_value_R,mean_value_G,mean_value_B,std,label
43795.0,0.41322549019607846,0.09892941176470588,0.2151920259676881,57.92889599269323,54.112980933896566,53.420938463294895,0.06459558116277796,Ripe
47550.0,0.47256039215686274,0.12316509803921569,0.30005147055936987,77.31703470031546,76.27322818086225,76.52410094637224,0.0791315096937698,Rotten
46736.0,0.9392043137254902,0.06608274509803921,0.3083842230786528,80.37470044505307,78.29204467648066,76.95179305032524,0.07671588164253408,Rotten
41030.0,0.9766858823529412,0.09549372549019608,0.3618322125465346,93.63950767730928,91.93436509870826,91.52529856202779,0.10338169972520753,Rotten
44209.0,0.9330356862745098,0.13135333333333332,0.43551004918260366,114.20118075504988,110.91843289827862,103.13820715238978,0.08698265382434478,Rotten
45709.0,0.6369858823529412,0.13806274509803923,0.30321338098345074,79.13194338095342,76.91248988164257,76.01496423023912,0.0888914987626868,Rotten
47136.0,0.9946278431372549,0.12775803921568626,0.3277119712754416,84.6895366598778,83.28161065852002,83.08407586558044,0.08307308110764598,Rotten
47590.0,1.0,0.11639529411764706,0.3646216093840773,94.6005463332633,92.63147720109266,91.64126917419625,0.07392791000322804,Rotten
46232.0,0.7254454901960784,0.15710509803921566,0.3288389073267307,85.02124069908288,83.58762329122686,83.05578387264232,0.0861443965315578,Rotten
42592.0,1.0,0.06377882352941176,0.3153260188049675,81.34081517655898,80.23898854244929,79.3375751314801,0.09331978371632792,Rotten
47204.0,0.6180117647058825,0.14022745098039216,0.34372522776401465,89.14208541649013,87.34569104313194,86.27090924497924,0.08393054212809892,Rotten
40311.0,0.9609996078431372,0.10350039215686274,0.34004166164930416,86.38123589094788,86.69033266354097,87.88276152911116,0.13706985064760902,Rotten
47393.0,0.918530980392157,0.13712627450980394,0.3934142511738517,104.78397653661933,99.78355453336991,92.49492541092566,0.13295841232105257,Rotten
43495.0,1.0,0.08360823529411766,0.41854858446204096,107.0958960800092,106.63002643982067,106.64202781928957,0.15195637168619247,Rotten
47231.0,0.6483564705882354,0.12141529411764707,0.3397919634952286,87.8958946454659,86.30899197560925,86.31928182761322,0.09119427981870254,Rotten
48313.0,0.8579078431372549,0.1543870588235294,0.3743887327041844,99.23821745699915,94.8033655537847,90.96640655724133,0.13911891082279065,Rotten
45229.0,1.0,0.09092431372549019,0.3767087268319519,96.64193327290013,95.8853390523779,96.08797452961595,0.11899063074111707,Rotten
47556.0,0.998586274509804,0.10371764705882354,0.3968383429319242,104.98136933299689,100.64683741273446,95.45754478930104,0.1251119742992183,Rotten
43619.0,0.9332886274509804,0.09843137254901961,0.39658626791077284,104.19601549783351,100.6900204039524,96.4522111923703,0.08747576501727655,Rotten
41252.0,0.7390443137254902,0.20260823529411764,0.3328367481552885,83.61012799379424,85.00770871715311,87.26357509938912,0.14315897342800707,Rotten
47066.0,1.0,0.08073607843137255,0.3618906031413543,94.90198869672375,91.76486210852845,89.69277185229252,0.0807450231806587,Rotten
46639.0,0.9876031372549021,0.21316156862745095,0.3671620685961299,93.12616050944489,93.66343618002101,94.73226269859988,0.12780038826305812,Rotten
53.0,0.6479199999999999,0.4509329411764706,0.5385141028486867,162.24528301886792,132.73584905660377,109.35849056603773,0.09562282041028602,Rotten
43452.0,0.907243137254902,0.06405450980392158,0.4082570297899146,109.91880695940348,103.30771886219276,94.88840559698058,0.09562282041028602,Rotten
43655.0,0.9952152941176471,0.08032745098039215,0.40507190004514004,106.6063222998511,102.78758446913298,98.54719963348987,0.08865630136640686,Rotten
45169.0,0.998586274509804,0.10350666666666666,0.41114149272080147,107.26152892470499,104.55006752418694,100.59483273926809,0.0902944842682491,Rotten
38121.0,0.9044309803921569,0.050346666666666665,0.36606221807649636,97.06602659951209,92.77246137299652,88.07095826447365,0.06988864590141958,Rotten
40184.0,0.9293521568627452,0.07862392156862745,0.39524863292579626,103.71993828389408,100.35670913796535,96.43168922954409,0.0665445057309283,Rotten
44999.0,0.6577698039215687,0.16663764705882353,0.35796100404845593,91.46356585701905,91.21007133491855,91.43360963576968,0.13838877572292196,Rotten
45669.0,0.6507976470588236,0.13294274509803922,0.3610202316412343,92.40467275394688,91.98294247739166,91.81094396636668,0.1106142773628237,Rotten
47227.0,0.9994345098039217,0.13553294117647058,0.36669561963765324,96.91549325597646,92.89929489486946,89.49632625404959,0.06774708865937948,Rotten
47162.0,0.9909521568627452,0.2017392156862745,0.39951626069841867,105.30039014460795,101.38802425681693,96.63413341249311,0.06522549697777573,Rotten
46136.0,0.9940623529411765,0.13269960784313725,0.3300888697270134,83.39075775966707,84.25563551239813,85.65387116351656,0.10328022691838308,Rotten
45211.0,0.9929313725490196,0.11973647058823529,0.33227805581758046,84.58560969675521,84.69856893233947,85.47997168830594,0.10445176833002434,Rotten
45309.0,0.9943450980392158,0.11582980392156864,0.37007830762965765,94.59277406254827,94.3433534176433,93.97737756295659,0.09030108120939145,Rotten
36348.0,0.8577372549019607,0.12691607843137254,0.3294666929593451,85.40571695829206,83.58798283261802,84.13937493122043,0.07518173570271686,Rotten
29206.0,0.7668356862745098,0.07920431372549021,0.26995805330089306,62.581079230295146,70.19725398890638,73.81010751215504,0.059944060010085363,Rotten
27817.0,0.7530988235294117,0.09506392156862745,0.25922295038934434,60.239781428622784,67.42610633785095,70.23942193622605,0.055682802523484766,Rotten
1.0,0.36084470588235296,0.36084470588235296,0.36084470588235296,85.0,94.0,93.0,0.055682802523484766,Rotten
43383.0,0.6513780392156864,0.18744196078431372,0.3456283159256833,87.95542032593413,88.0970195698776,89.04418781550378,0.12017509992717161,Rotten
43371.0,0.9968898039215687,0.09713764705882352,0.38619065255947205,98.9582439879182,98.3416568674921,98.42396993382675,0.12636129108745664,Rotten
45257.0,0.9974552941176471,0.11978039215686273,0.41188638485130896,104.97779349050975,104.96093422012065,105.88342134918355,0.12003824395766918,Rotten
38508.0,0.8245631372549019,0.07253764705882354,0.33623965034003633,94.22930300197362,84.35961358678716,74.43157266022645,0.09419243694153645,Rotten
44742.0,1.0,0.22339882352941176,0.4343944772950976,110.37937508381387,110.81782218050154,111.45498636627777,0.07837427419782515,Rotten
40269.0,0.6073568627450981,0.12943098039215686,0.37489375249486423,98.27440462887084,94.90280364548411,94.60652114529788,0.07353520671557662,Rotten
46430.0,1.0,0.21652392156862746,0.4744432975383563,121.515851819944,120.72763299590781,121.94693086366573,0.08182624223575913,Rotten
44283.0,0.7221529411764707,0.23419019607843136,0.4322769548354988,111.8565815324165,109.76146602533704,110.09357992909243,0.05731652084521126,Rotten
38958.0,0.6042250980392156,0.1384733333333333,0.3372510031819083,84.70814723548436,85.97676985471533,90.0241798860311,0.06488237047749901,Rotten
45829.0,0.6958933333333334,0.25050235294117645,0.4795167227618098,122.87673743699405,122.08184773833162,122.4424927447686,0.05048558027059317,Rotten
46088.0,0.9957588235294118,0.14078588235294118,0.356978887141734,93.71309234507898,90.53302378059365,88.04797344211075,0.07384774510537262,Rotten
45740.0,1.0,0.16619215686274508,0.4630246160909488,117.3549628334062,118.08220376038479,120.074048972453,0.07871713006054833,Rotten
46857.0,1.0,0.21742549019607843,0.4849591385471106,122.03907633864738,123.92944490684422,125.82734703459462,0.09009074563360724,Rotten
41359.0,0.5617380392156862,0.11314235294117647,0.3403105339047053,86.0343093401678,86.98546870088735,86.92775453951981,0.0955347452120649,Rotten
47167.0,0.9916666666666667,0.24203333333333335,0.5002777629424361,126.7848283757712,127.7644963639833,127.96578116055717,0.09612813996383196,Rotten
44661.0,0.6559509803921568,0.14054,0.343793134133347,91.26242135196256,87.02158482792593,83.47770985871342,0.07487106711264555,Rotten
44546.0,0.623536862745098,0.1905478431372549,0.41126563215992634,102.95195977192115,105.18975890091141,107.38822789925021,0.09765132648404402,Rotten
44443.0,0.6283721568627452,0.16883294117647057,0.38822401561286035,96.86346556263078,99.28283419211124,102.4507346488761,0.0866982705628727,Rotten
44612.0,0.6333776470588235,0.21445019607843138,0.41552469787430796,106.08928091096566,105.88193759526585,106.33686003765803,0.06901205227046514,Rotten
45493.0,1.0,0.23698,0.44028355299651795,112.42771415382586,112.2219682148902,112.31374057547315,0.06513489099670346,Rotten
47304.0,0.8644854901960786,0.13938705882352942,0.4080712068705379,110.04086335193641,103.3826103500761,93.12836123795027,0.09669726282796723,Rotten
46486.0,0.9974552941176471,0.1271007843137255,0.383807520282303,99.26399346039668,97.78539775416255,94.6136686314159,0.07657410372300853,Rotten
46140.0,0.9923658823529412,0.18084980392156863,0.41347412102977305,107.00609016038145,105.15437798006069,103.60145210229736,0.08649694627442582,Rotten
45883.0,0.9986011764705883,0.19661843137254903,0.44319651269875254,113.04522372120393,112.93952008369112,113.67639430725977,0.0785528968857611,Rotten
40006.0,1.0,0.10661490196078433,0.37322869841092465,98.28643203519472,94.43385992101184,93.335199720042,0.0879044262768526,Rotten
44496.0,0.9461317647058824,0.16151686274509805,0.41726139806354046,115.97997572815534,104.74105537576412,94.64855267889249,0.10740710974294955,Rotten
43776.0,0.891795294117647,0.14635921568627452,0.40772463915226187,111.95643731725146,102.48544864766082,95.15880847953217,0.09195638928165138,Rotten
39856.0,0.8275113725490196,0.10497098039215685,0.3540098994123944,91.0186170212766,90.12442292252108,89.54308008831795,0.07576500234286428,Rotten
39564.0,0.8705286274509804,0.08472156862745098,0.336218318306799,86.37329390354869,85.51311798604792,86.06465473662927,0.07008864191710132,Rotten
1.0,0.5122372549019608,0.5122372549019608,0.5122372549019608,136.0,131.0,111.0,0.07008864191710132,Rotten
3.0,0.6085870588235294,0.4867505882352941,0.5326807843137255,142.33333333333334,135.66666666666666,118.33333333333333,0.07008864191710132,Rotten
46055.0,0.9879376470588236,0.11236862745098039,0.4544466078282361,127.76499837151232,113.70483118011073,102.48802518727608,0.13399913954665196,Rotten
43905.0,0.9980505882352941,0.10441529411764706,0.4264171015941281,114.89668602664844,107.78391982689898,100.03049766541396,0.08947505395479942,Rotten
43543.0,0.998586274509804,0.10989843137254902,0.4383766426336283,122.31387364214685,109.8122315871667,100.34223640998553,0.08453915743070543,Rotten
4.0,0.4979788235294118,0.4579376470588235,0.4765574509803922,127.0,120.25,118.0,0.08453915743070543,Rotten
46977.0,1.0,0.18149764705882354,0.47993733521660786,129.58275326223472,121.14243140260128,113.48668497349767,0.1132637919038537,Rotten
44824.0,0.47930549019607843,0.07002705882352941,0.26875388913677195,67.64987506692843,68.6909914331608,69.55766999821525,0.07697794117376609,Rotten
46178.0,1.0,0.11361254901960785,0.4852610642534982,134.29230369439992,121.97494477889904,110.17449867902464,0.10130601650519776,Rotten
42651.0,0.9966070588235295,0.11076941176470588,0.46380841556251584,126.5175963048932,116.89484420060491,107.62254108930622,0.06925948918730594,Rotten
46474.0,1.0,0.1518870588235294,0.48998869639950476,130.1785944829367,123.79638077204459,120.94640013771141,0.075088838688183,Rotten
45691.0,0.8263835294117647,0.215,0.4718776474879637,124.10908056291173,119.47604561073297,117.6485084589963,0.08423599065146141,Rotten
45954.0,0.8215572549019607,0.19721960784313725,0.46851718421746547,123.53538320929626,118.52354528441485,116.90525307916613,0.08233584931337336,Rotten
45847.0,0.9980207843137255,0.18016431372549022,0.475027728082792,124.84323947041246,120.34124370187799,118.04100595458809,0.08342838708715586,Rotten
46082.0,0.9940843137254902,0.1251443137254902,0.4024837257454955,113.47326504926002,100.68632003819279,90.00399288225337,0.0750485987638472,Rotten
47288.0,1.0,0.13610980392156863,0.447730489648744,120.10586195229233,112.94711131788192,108.82684824902724,0.04703272090730033,Rotten
40223.0,0.8105286274509804,0.05667803921568628,0.3176200307696358,90.00725952813067,78.86472913507197,75.54421599582328,0.08055105003541205,Rotten
42742.0,0.9966666666666666,0.1206721568627451,0.38941494660622195,100.99202189883486,99.03822937625755,96.9217397407702,0.074786284083313,Rotten
44541.0,0.9229603921568628,0.13674549019607843,0.40163764756947884,104.57497586493344,102.0629083316495,99.57854560966301,0.10808674212869268,Rotten
44304.0,0.7189015686274509,0.14180392156862745,0.451479911476147,121.27945557963163,113.93971198988805,108.77979414951245,0.08219026785176965,Rotten
47701.0,1.0,0.21969254901960786,0.5045904936838993,133.4993606004067,127.79044464476635,123.17167354982075,0.0764731750217883,Rotten
42379.0,0.9988690196078431,0.06919372549019608,0.3837656476269925,106.71344297883385,96.46976096651643,85.56402935416126,0.08315793349487452,Rotten
39804.0,1.0,0.07543058823529412,0.4101062808152102,108.29323686061703,103.97894683951361,99.55964224701034,0.05961359110619535,Rotten
42793.0,0.5237364705882352,0.06018392156862745,0.27521138786213434,70.22487322692963,70.30184843315496,68.82352253873297,0.08181423777271875,Rotten
38403.0,0.905012156862745,0.0764713725490196,0.3594292920232437,93.86188579017264,91.30877796005521,88.57862666979142,0.06455957816606954,Rotten
43508.0,0.9177074509803923,0.07689764705882353,0.4077868109087893,104.8266295853636,104.23816309644204,99.0013330881677,0.09604012598441979,Rotten
43820.0,0.9988690196078431,0.08019333333333334,0.43195242333610756,114.19639434048379,109.69534459151073,102.70575079872205,0.08039282115033379,Rotten
41953.0,0.9909741176470589,0.10905019607843137,0.43514155457811565,111.03558744309107,111.23821895931161,107.99184802040378,0.062325567716906796,Rotten
39.0,0.6523721568627451,0.45237215686274507,0.5371283861236802,137.92307692307693,137.51282051282053,128.74358974358975,0.062325567716906796,Rotten
42570.0,1.0,0.13834627450980394,0.43432600040533004,109.02433638712708,111.31848719755696,110.23873619920131,0.06503773387038103,Rotten
45791.0,0.7331709803921569,0.1938470588235294,0.44820183641703715,118.9867659583761,113.19171889672643,111.36511541569304,0.0901477561641574,Rotten
47481.0,1.0,0.25177058823529413,0.48772251498741903,127.49649333417578,123.6156567890314,122.6296202691603,0.08644102051719572,Rotten
42160.0,1.0,0.06813725490196078,0.41783711837258625,109.80370018975331,105.69665559772297,105.40626185958254,0.09405693962850827,Rotten
44962.0,0.9899098039215687,0.09160705882352942,0.41755011501651507,117.56514389929274,104.64238690449713,91.97673591032428,0.11088297106977459,Rotten
