area,max_gray_value,min_gray_value,mean_gray_value,mean_value_R,mean_value_G,mean_value_B,std
41413.0,0.5840298039215687,0.08252196078431372,0.3072071962910197,75.94170912515393,78.91927655567092,79.63067152826407,0.08275656255244332
41490.0,0.959743137254902,0.0165721568627451,0.35884731614988724,91.43398409255242,91.3351892022174,93.41400337430706,0.09236583245550264
38804.0,0.5375294117647059,0.12188705882352942,0.26013780245012136,62.75010308215648,66.92949180496856,71.00394289248531,0.06615732521969601
42985.0,0.545356862745098,0.16136470588235294,0.2807094959436375,68.35875305339071,72.23601256252181,74.57757357217633,0.07264112309858722
40508.0,0.8405101960784315,0.08007529411764706,0.32213968256088843,81.5090846252592,82.39310753431421,81.56601165201936,0.08612998263843566
39907.0,0.7986219607843137,0.07051294117647058,0.31607827678764894,78.68434109304133,80.95010900343298,82.77156889768712,0.08563091952116182
31683.0,0.5549058823529411,0.07472509803921569,0.29615504296545503,69.98052583404349,76.53539753179939,81.76492125114414,0.10582616533044922
32.0,0.5207596078431372,0.47370078431372553,0.5044498529411765,181.5625,116.71875,90.875,0.11032343010491269
37785.0,0.9248584313725491,0.09426549019607842,0.389316847322441,99.94211988884479,99.92719333068678,90.84856424507079,0.11032343010491269
1.0,0.5257113725490197,0.5257113725490197,0.5257113725490197,163.0,130.0,89.0,0.11032343010491269
1.0,0.49130392156862746,0.49130392156862746,0.49130392156862746,147.0,124.0,74.0,0.11032343010491269
41903.0,0.6155572549019608,0.15886980392156863,0.3073176857569747,75.56306231057442,78.94687731188698,80.86356585447342,0.062014219888373245
41925.0,0.6909756862745099,0.16228627450980393,0.2896262975481427,70.82440071556351,74.44686940966011,76.91026833631484,0.05239166794659761
41699.0,0.5772125490196078,0.08643019607843137,0.29568173925269287,73.00330943188087,75.78555840667642,78.62207726804,0.08155336521961837
37306.0,0.8049976470588235,0.0492235294117647,0.3657313891367945,97.26242427491556,93.46786039779124,79.42207687771403,0.09663788249377575
42456.0,0.5713494117647059,0.1534023529411765,0.29553641450248835,72.79706048615037,75.898930657622,77.59105897870737,0.060096337814088796
41811.0,0.5577623529411765,0.11417098039215685,0.28321189284553605,68.08863696156514,72.9846212719141,76.796106287819,0.08364824748273184
41993.0,0.5914125490196079,0.1361686274509804,0.28336308298815444,68.05029409663516,73.13607029743052,75.94110923249113,0.07201155922459603
46379.0,0.9994345098039217,0.17085843137254902,0.33773427587451893,84.1355786023847,86.45641346298972,88.66174346148041,0.07150736730582678
46206.0,0.9884294117647059,0.13586313725490198,0.3248112955961071,81.30703804700688,83.11626195732156,84.43496515604033,0.04436398035692665
132.0,0.5571278431372549,0.4336403921568628,0.5056366131907308,156.93939393939394,123.18181818181819,103.51515151515152,0.15813913690409645
40565.0,0.8889525490196079,0.12482745098039215,0.3566792985453025,89.78910390730925,91.2344385554049,91.59388635523234,0.15813913690409645
46775.0,1.0,0.11562235294117647,0.35786894270234015,89.65601282736505,91.52389096739711,93.32158204168894,0.07611379512540961
46441.0,0.9949105882352942,0.1351478431372549,0.3177181199337468,79.71718955233523,81.18132684481385,83.23296225318146,0.08289226542445773
43133.0,0.5395015686274509,0.1346121568627451,0.30146595281443667,73.66267127257552,77.5646720608351,79.48313356362877,0.08740670319126975
44731.0,0.5346862745098039,0.14637686274509804,0.2826417885039151,70.46153674185688,72.31908519818471,74.38981914108784,0.08341999543189738
47050.0,0.9844929411764707,0.16769686274509804,0.3193945280490092,81.14146652497344,81.40603613177471,82.73460148777896,0.08388328172623359
44768.0,0.887821568627451,0.09541137254901962,0.36407652726387196,94.89117226590422,92.62260989992852,88.94487133666905,0.06551658633086133
5.0,0.5250462745098039,0.5068223529411765,0.5141119215686275,178.2,120.0,102.4,0.11924256602350063
40078.0,0.9279686274509804,0.07020745098039216,0.39127739783892,102.24876490842857,99.79974050601328,92.24881481111832,0.11924256602350063
38911.0,0.9394952941176471,0.11297176470588235,0.38136948247408237,100.25733083189843,96.87746395620776,92.07208758448768,0.0570570151353381
44894.0,0.8575427450980392,0.14814862745098037,0.3065342733864606,76.55795874727136,78.49434222836014,79.6507773867332,0.08426374047156998
44041.0,0.5282945098039217,0.13992470588235295,0.2769812134147726,69.23019459140346,70.84067119275221,72.66819554506029,0.07931193021820179
37876.0,0.8033905882352941,0.10940745098039216,0.329133514647384,81.11677579469848,84.48930721301087,86.65854366881402,0.11109822102350297
46569.0,0.7358184313725491,0.12679960784313726,0.29581288158115787,74.39403895295153,75.44037879275913,78.41199080933669,0.09871469759002025
43237.0,1.0,0.12455960784313726,0.34787051893190607,86.85017461896061,89.13016629275852,89.98057219511067,0.07863249253885397
42531.0,0.9988690196078431,0.1332580392156863,0.2890454171052165,71.71742963955703,74.07023112553196,75.96094613340857,0.08889795592348823
42458.0,0.9752501960784314,0.11673137254901961,0.26552474858198966,66.1255829290122,67.9817702199821,69.66665881577087,0.09644862548399813
45239.0,0.33754431372549015,0.08983098039215685,0.18961470289603496,49.11339773204536,48.13574570613851,48.25020446959482,0.0595165047051864
39281.0,0.8314227450980393,0.12490980392156863,0.34572554645238357,90.53379496448665,88.15190550138743,81.24424021791705,0.19341638232151048
42502.0,0.9988690196078431,0.1277521568627451,0.3047278246467756,76.49741188649946,77.79024516493341,80.42654463319373,0.09300585605193196
30936.0,0.5361823529411764,0.0579078431372549,0.25328230899212545,58.38883501422291,65.57321567106284,73.06911042151539,0.07861299046347778
10.0,0.49631725490196077,0.45210156862745104,0.4817255294117647,154.4,116.1,96.7,0.17372892062212833
46113.0,0.8369960784313726,0.13296039215686276,0.32127836956359973,82.64253030598746,81.81200529134951,80.9450480341769,0.17372892062212833
46918.0,0.9988690196078431,0.08924980392156863,0.30501162010650207,76.16100430538386,78.0292638219873,80.0501300140671,0.06615973190206438
46280.0,0.9946278431372549,0.1432964705882353,0.32456352940329114,80.71959809853068,83.2695764909248,83.76879861711322,0.0914366814870641
8.0,0.527436862745098,0.4560380392156863,0.4993208333333333,156.75,120.875,104.625,0.16115884848842107
40755.0,0.7884764705882353,0.1680470588235294,0.33325751049913277,81.10109189056557,85.77237148816096,88.55934241197399,0.16115884848842107
47317.0,0.9994345098039217,0.15029843137254903,0.33906122268371813,85.49214869919902,86.6136483716212,87.79647906672021,0.06813874395995513
43130.0,0.9988690196078431,0.09280627450980393,0.4341943996854017,115.02070484581498,110.1123811731973,104.06760955251565,0.1013327896670754
52.0,0.6367172549019608,0.5280521568627451,0.5619937254901961,197.57692307692307,131.1153846153846,104.34615384615384,0.10270765669386728
39174.0,0.9512827450980393,0.0951364705882353,0.42726864610080517,110.41496911216623,108.61933935773727,107.96183693265942,0.10270765669386728
5992.0,0.6688847058823529,0.17299450980392156,0.35705169579046575,97.17306408544727,90.84362483311081,75.0260347129506,0.08861089542351239
245.0,0.5424239215686274,0.08703254901960784,0.33964080512204886,101.90612244897959,82.54285714285714,81.86122448979592,0.08861089542351239
3642.0,0.49189333333333335,0.14596901960784314,0.33105153395570197,92.29049972542559,84.14140582097748,63.961834157056565,0.09527081295313862
5215.0,0.7168074509803921,0.1076243137254902,0.35821414607185154,97.4241610738255,91.22914669223394,74.57200383509108,0.12795755975876638
42438.0,0.39334862745098037,0.08265058823529411,0.19746296900022084,50.88842546774117,50.177105424383804,50.521018898157315,0.05658526695543568
3716.0,0.5686274509803921,0.10226627450980391,0.3297799356254881,87.2615715823466,84.1264800861141,74.43433799784715,0.08971977616943495
269.0,0.5540564705882353,0.06578,0.3246817814709527,100.80669144981412,77.47955390334573,82.43494423791822,0.08971977616943495
1130.0,0.4980549019607843,0.25042274509803925,0.3824166468853028,95.76548672566372,99.0575221238938,87.38318584070797,0.10525125883897891
209.0,0.4924737254901961,0.07633058823529412,0.30053781405385116,97.4066985645933,70.41148325358851,77.19617224880383,0.10525125883897891
3458.0,0.5538121568627451,0.10196078431372549,0.3089499544109142,87.5104106419896,77.89068825910931,61.90399074609601,0.12084086960060393
37.0,0.4387105882352941,0.2269458823529412,0.2884191202967674,66.67567567567568,75.67567567567568,72.67567567567568,0.12639283061747103
3234.0,0.7204533333333334,0.14846196078431373,0.3812449916936472,106.1113172541744,96.30488559059988,80.05967841682127,0.10272446845195843
838.0,0.6157168627450981,0.3750498039215686,0.46506397491693574,116.6945107398568,119.9200477326969,110.99761336515513,0.1026808592968491
4906.0,0.5915992156862745,0.11935921568627451,0.3482292074530587,95.71239298817774,88.9235629841011,67.17957602935181,0.1026808592968491
1890.0,0.5420780392156862,0.047944705882352945,0.23341309077705155,62.21111111111111,59.68941798941799,49.91216931216931,0.09654009525778491
34.0,0.43069411764705884,0.2652572549019608,0.32617154555940026,98.23529411764706,79.88235294117646,71.44117647058823,0.09654009525778491
46004.0,0.36168392156862744,0.10190117647058823,0.2088135931743361,52.45056951569429,53.399726110772974,54.085383879662636,0.04554471710213021
4115.0,0.5332737254901961,0.20610196078431373,0.38396703985895697,105.26488456865128,98.01555285540705,75.20777642770352,0.14201495529102498
3.0,0.44688196078431375,0.30178392156862743,0.3762937254901961,83.0,100.0,94.0,0.1125618109280405
2.0,0.5261239215686274,0.5065160784313725,0.5163199999999999,122.5,134.5,130.5,0.1055224637608343
4264.0,0.5708070588235294,0.04702470588235294,0.260147053029467,81.41721388367729,63.084896810506564,54.16651031894934,0.09640345878940415
43884.0,0.3791611764705882,0.0842043137254902,0.19389257306696261,48.24207000273448,49.47051317108741,52.70403791814785,0.0645823185077393
63.0,0.43190117647058823,0.2997513725490196,0.34794685340802994,85.84126984126983,90.12698412698413,83.33333333333333,0.10582488570473157
254.0,0.5722435294117647,0.052929803921568624,0.3171516905974988,83.96456692913385,80.66141732283465,73.87007874015748,0.09822093204616941
426.0,0.7275149019607844,0.05635333333333333,0.4106412335450612,101.60328638497653,105.81455399061034,102.95539906103286,0.09822093204616941
18423.0,0.6520717647058824,0.15426549019607844,0.3619800466169207,160.00048851978505,75.78168593605818,56.73495087662162,0.05945944750963935
6.0,0.4082580392156863,0.37356,0.3959950980392157,177.66666666666666,80.66666666666667,76.5,0.05945944750963935
4.0,0.3993827450980392,0.35957098039215685,0.3860529411764706,167.25,81.25,66.25,0.05945944750963935
2.0,0.3725349019607843,0.34508392156862744,0.3588094117647059,152.5,76.5,60.5,0.05945944750963935
2.0,0.3649596078431373,0.3601670588235294,0.36256333333333335,156.0,77.0,58.5,0.05945944750963935
1.0,0.393281568627451,0.393281568627451,0.393281568627451,159.0,86.0,69.0,0.05945944750963935
3.0,0.4335223529411765,0.3681713725490196,0.3997577777777778,180.33333333333334,81.33333333333333,75.33333333333333,0.05569087164141367
1.0,0.4094729411764706,0.4094729411764706,0.4094729411764706,170.0,88.0,74.0,0.05569087164141367
1.0,0.39825803921568625,0.39825803921568625,0.39825803921568625,171.0,83.0,81.0,0.05569087164141367
3.0,0.39952901960784315,0.3858149019607843,0.39247777777777776,178.0,79.66666666666667,73.0,0.05569087164141367
1.0,0.39043058823529414,0.39043058823529414,0.39043058823529414,165.0,83.0,71.0,0.05569087164141367
19230.0,0.6043643137254902,0.13633921568627452,0.37495815863693366,159.4408736349454,80.27358294331773,59.71461258450338,0.05569087164141367
2.0,0.4106266666666667,0.4075682352941177,0.4090974509803922,166.0,88.5,79.5,0.05569087164141367
277.0,0.580001568627451,0.3554568627450981,0.4053126028173002,163.4115523465704,88.69675090252707,71.79061371841155,0.05569087164141367
89.0,0.43161058823529413,0.35657999999999995,0.3997928045825072,164.43820224719101,86.28089887640449,73.21348314606742,0.05569087164141367
9.0,0.4134101960784314,0.38089803921568627,0.40268013071895425,165.77777777777777,86.88888888888889,73.44444444444444,0.05569087164141367
5.0,0.41652039215686276,0.39688980392156864,0.4058318431372549,163.0,88.6,75.8,0.05569087164141367
80.0,0.42751215686274513,0.37502705882352944,0.40323040686274514,165.6625,86.9625,75.0,0.05569087164141367
105.0,0.44222156862745104,0.3526372549019608,0.3971051428571429,162.76190476190476,86.4,67.46666666666667,0.05569087164141367
51.0,0.4434356862745098,0.3608305882352941,0.400116401384083,163.92156862745097,86.49019607843137,73.80392156862744,0.05569087164141367
1.0,0.3977686274509804,0.3977686274509804,0.3977686274509804,160.0,87.0,72.0,0.05569087164141367
9.0,0.43972156862745104,0.37000431372549025,0.39452413943355125,165.0,84.0,75.55555555555556,0.05569087164141367
2.0,0.4046270588235294,0.39954392156862745,0.4020854901960784,182.0,81.5,77.0,0.05585424214081992
3.0,0.41224,0.3853545098039216,0.39712183006535956,172.33333333333334,82.33333333333333,79.66666666666667,0.05585424214081992
3.0,0.4268180392156863,0.3794764705882353,0.40422640522875813,171.33333333333334,85.66666666666667,74.66666666666667,0.05585424214081992
3.0,0.40994039215686273,0.3867164705882353,0.3974316339869281,177.33333333333334,82.0,69.33333333333333,0.05585424214081992
2.0,0.4048878431372549,0.3625839215686274,0.38373588235294115,175.0,78.5,62.5,0.05585424214081992
21619.0,0.6406686274509803,0.1402607843137255,0.37742131188161465,161.2916416115454,80.49747906933716,60.7498496692724,0.05585424214081992
785.0,0.617296862745098,0.33747803921568625,0.4153006849007119,164.63312101910827,91.44713375796178,76.22547770700636,0.05585424214081992
12.0,0.43489058823529414,0.37651686274509805,0.397096045751634,166.25,84.41666666666667,76.83333333333333,0.05585424214081992
22.0,0.4321917647058824,0.33750862745098037,0.40561894830659545,167.77272727272728,87.68181818181819,70.0909090909091,0.05585424214081992
2.0,0.4108113725490196,0.4010109803921569,0.4059111764705883,177.0,84.5,75.5,0.05585424214081992
12.0,0.43470666666666674,0.33279843137254905,0.3935282352941176,164.0,84.25,72.5,0.05585424214081992
52.0,0.4330627450980392,0.3568486274509804,0.3995132202111614,163.1153846153846,86.90384615384616,69.9423076923077,0.05585424214081992
50.0,0.43779490196078436,0.3812113725490196,0.40759071372549016,164.7,89.24,70.66,0.05585424214081992
2.0,0.417704705882353,0.38886980392156867,0.4032872549019608,154.5,90.5,73.0,0.05585424214081992
22059.0,0.6476933333333333,0.17438627450980393,0.3678604577207827,161.28745636701572,77.47631352282515,56.924792601659185,0.058768700063055124
11.0,0.4500647058823529,0.3811203921568628,0.40697180035650626,172.0,87.0,69.18181818181819,0.058768700063055124
4.0,0.41448862745098036,0.3823054901960784,0.3931340196078431,166.0,84.75,60.25,0.058768700063055124
24.0,0.42573254901960783,0.364118431372549,0.3959049673202615,163.08333333333334,86.08333333333333,65.41666666666667,0.058768700063055124
67.0,0.47445803921568624,0.3537603921568628,0.39438165057067603,162.73134328358208,85.83582089552239,63.52238805970149,0.058768700063055124
31.0,0.41955607843137255,0.37673999999999996,0.40016679316888043,167.96774193548387,85.7741935483871,69.16129032258064,0.058768700063055124
96.0,0.4660792156862746,0.34733176470588234,0.4005676429738562,163.65625,87.02083333333333,70.91666666666667,0.058768700063055124
172.0,0.5485756862745098,0.35017490196078427,0.41460625854993166,164.0581395348837,91.6046511627907,73.90116279069767,0.058768700063055124
12.0,0.4274070588235294,0.36111333333333334,0.3990786274509804,164.16666666666666,86.75,66.83333333333333,0.058768700063055124
2.0,0.39592000000000005,0.39313725490196083,0.39452862745098044,180.5,79.0,79.5,0.05952805897181312
6.0,0.4181643137254902,0.39071333333333336,0.4060582352941176,171.0,86.16666666666667,77.16666666666667,0.05952805897181312
7.0,0.43356,0.38089803921568627,0.40260997198879556,166.85714285714286,86.28571428571429,76.0,0.05952805897181312
8.0,0.4442462745098039,0.3817611764705882,0.40165372549019607,167.5,85.25,81.0,0.05952805897181312
9.0,0.425724705882353,0.382855294117647,0.40720666666666666,169.0,87.44444444444444,74.44444444444444,0.05952805897181312
2.0,0.4189749019607843,0.41619215686274513,0.4175835294117647,174.5,89.0,79.5,0.05952805897181312
3.0,0.4242576470588235,0.40776078431372553,0.4175407843137255,179.33333333333334,87.66666666666667,78.33333333333333,0.05952805897181312
9.0,0.436618431372549,0.38037803921568625,0.4082444444444444,175.11111111111111,86.11111111111111,73.33333333333333,0.05952805897181312
23949.0,0.5841752941176471,0.19060745098039214,0.38508014987731287,162.8927721407992,82.31412585076622,65.09290575806924,0.05952805897181312
13.0,0.42150549019607847,0.39602666666666664,0.40974865761689294,167.53846153846155,89.0,72.3076923076923,0.05952805897181312
7.0,0.41903529411764706,0.40036666666666665,0.4096052661064426,164.85714285714286,89.14285714285714,78.28571428571429,0.05952805897181312
45.0,0.4355478431372549,0.36837607843137254,0.4027157385620915,163.66666666666666,87.84444444444445,70.31111111111112,0.05952805897181312
2.0,0.39884705882352944,0.38513294117647057,0.39199,162.5,84.5,69.0,0.05952805897181312
23619.0,0.663096862745098,0.19709019607843137,0.37580555036697777,163.02320165968078,79.66366061221898,58.20530081713874,0.058735614871021996
13.0,0.43803294117647057,0.39153960784313724,0.41287728506787325,170.0,89.46153846153847,71.53846153846153,0.058735614871021996
70.0,0.4421917647058824,0.3607403921568627,0.41035500280112047,168.61428571428573,88.87142857142857,72.55714285714286,0.058735614871021996
10.0,0.4375278431372549,0.4003141176470588,0.41377670588235294,163.7,92.0,68.1,0.058735614871021996
122.0,0.45799882352941185,0.33687490196078435,0.4052256412729026,164.30327868852459,88.45081967213115,71.29508196721312,0.058735614871021996
201.0,0.6111133333333333,0.3493486274509804,0.4186506448151401,164.11940298507463,92.9950248756219,74.22885572139303,0.058735614871021996
1.0,0.38955960784313726,0.38955960784313726,0.38955960784313726,168.0,82.0,69.0,0.058735614871021996
24.0,0.4140274509803922,0.35717607843137256,0.380823954248366,153.66666666666666,82.875,71.66666666666667,0.05486335869869709
1.0,0.35748156862745095,0.35748156862745095,0.35748156862745095,146.0,77.0,70.0,0.05486335869869709
34.0,0.3987866666666667,0.3593258823529412,0.3763045444059977,158.14705882352942,80.32352941176471,67.79411764705883,0.05486335869869709
17730.0,0.5747521568627451,0.15544196078431374,0.34611106377802103,151.67636773829668,72.91460800902425,53.59199097574732,0.05486335869869709
58.0,0.3958270588235294,0.3403964705882353,0.3710016497633537,150.94827586206895,80.87931034482759,64.74137931034483,0.05486335869869709
26.0,0.4095639215686275,0.3263243137254902,0.3710788235294118,149.73076923076923,81.23076923076923,65.11538461538461,0.05486335869869709
1.0,0.37338313725490196,0.37338313725490196,0.37338313725490196,156.0,80.0,67.0,0.055040671844424204
22936.0,0.6198580392156863,0.1343294117647059,0.3723738309840853,160.56243460062782,78.81483257760725,61.74311126613185,0.055040671844424204
1.0,0.38188196078431375,0.38188196078431375,0.38188196078431375,149.0,84.0,78.0,0.055040671844424204
59.0,0.4059478431372549,0.3484313725490196,0.38704815553339983,159.864406779661,83.16949152542372,72.49152542372882,0.055040671844424204
2.0,0.3996882352941176,0.3722372549019608,0.3859627450980392,160.5,83.5,63.5,0.055040671844424204
20150.0,0.5772529411764706,0.13374901960784313,0.34692872927553153,175.05384615384617,66.93344913151365,46.930570719602976,0.058702146057224694
3.0,0.3871086274509804,0.37537450980392156,0.37946679738562095,186.66666666666666,74.0,57.666666666666664,0.058702146057224694
5.0,0.3868109803921569,0.37782901960784315,0.3839060392156863,190.2,74.6,57.0,0.058702146057224694
47.0,0.4113321568627451,0.34207450980392157,0.3777943262411347,175.31914893617022,76.68085106382979,58.59574468085106,0.058702146057224694
30.0,0.4074105882352941,0.36260666666666663,0.3806063921568628,174.6,77.93333333333334,58.233333333333334,0.058702146057224694
22.0,0.41077450980392155,0.33784039215686273,0.37329167557932263,172.54545454545453,75.86363636363636,58.95454545454545,0.058702146057224694
7.0,0.3989039215686275,0.367836862745098,0.37923254901960785,182.0,75.57142857142857,55.0,0.058702146057224694
71.0,0.40297607843137256,0.3396733333333334,0.37443607843137244,171.3943661971831,76.91549295774648,55.95774647887324,0.058702146057224694
4.0,0.3925050980392157,0.3555670588235294,0.37648990196078436,175.25,76.75,53.5,0.058702146057224694
19.0,0.4294466666666667,0.3454270588235294,0.3967930856553148,162.10526315789474,85.94736842105263,72.78947368421052,0.05525517513636637
10.0,0.4181643137254902,0.3912411764705882,0.40386337254901966,170.2,85.8,75.4,0.05525517513636637
11.0,0.42122196078431373,0.3808674509803922,0.40088452762923354,170.0,84.63636363636364,77.0,0.05525517513636637
8.0,0.4217576470588235,0.35538862745098043,0.39085397058823534,170.0,81.25,75.125,0.05525517513636637
4.0,0.4332396078431373,0.36492901960784313,0.3975345098039216,171.75,83.25,73.75,0.05525517513636637
11.0,0.4099937254901961,0.3867470588235294,0.3990744385026738,166.45454545454547,86.36363636363636,63.90909090909091,0.05525517513636637
4.0,0.4335756862745099,0.38064588235294117,0.403676568627451,166.0,87.5,70.25,0.05525517513636637
27.0,0.4380023529411765,0.37280274509803923,0.3954322149600581,167.62962962962962,84.25925925925925,68.44444444444444,0.05525517513636637
4.0,0.4218337254901961,0.3652650980392157,0.39445343137254907,161.0,86.0,67.25,0.05525517513636637
2.0,0.37867372549019607,0.3747521568627451,0.3767129411764706,159.5,80.5,63.5,0.05525517513636637
4.0,0.4143329411764706,0.38188196078431375,0.4023986274509804,162.0,87.25,80.0,0.05525517513636637
25504.0,0.6365466666666667,0.1711894117647059,0.3852432470108495,165.1230003136763,82.05297208281054,61.68785288582183,0.05525517513636637
19.0,0.4332396078431373,0.36208588235294115,0.39801882352941176,169.3684210526316,84.15789473684211,73.47368421052632,0.05525517513636637
162.0,0.5630145098039215,0.35509098039215686,0.4035886589203582,166.52469135802468,86.89506172839506,74.39506172839506,0.05525517513636637
1.0,0.39848901960784316,0.39848901960784316,0.39848901960784316,173.0,84.0,66.0,0.05525517513636637
2.0,0.40803725490196074,0.37274313725490194,0.39039019607843134,165.5,84.5,54.5,0.05525517513636637
1.0,0.3965474509803921,0.3965474509803921,0.3965474509803921,169.0,85.0,61.0,0.05525517513636637
2.0,0.3823580392156863,0.38070627450980393,0.3815321568627451,153.5,84.0,63.5,0.05525517513636637
18.0,0.4136929411764706,0.3918450980392157,0.4036722875816993,164.77777777777777,88.16666666666667,67.22222222222223,0.05525517513636637
23.0,0.41615529411764707,0.38009607843137255,0.4032929752770674,169.52173913043478,87.04347826086956,63.04347826086956,0.05525517513636637
1.0,0.3829078431372549,0.3829078431372549,0.3829078431372549,159.0,82.0,72.0,0.05525517513636637
10.0,0.4127764705882353,0.38483529411764705,0.4010083529411765,170.3,85.7,66.0,0.05525517513636637
1.0,0.4019658823529412,0.4019658823529412,0.4019658823529412,160.0,89.0,67.0,0.05525517513636637
39428.0,0.6844729411764706,0.09927686274509803,0.41850756648505,163.29420716242265,92.86912853809476,77.40410368266207,0.04812917057804918
125.0,0.43757254901960785,0.3557956862745098,0.4023841631372549,166.968,85.928,78.424,0.04812917057804918
40.0,0.4456529411764706,0.37707450980392154,0.410020862745098,164.225,89.5,78.075,0.04812917057804918
3.0,0.42268901960784316,0.4030811764705882,0.41052457516339874,169.0,88.0,80.66666666666667,0.04812917057804918
4.0,0.43002705882352943,0.38206666666666667,0.4050664705882353,161.75,88.25,80.25,0.04812917057804918
1.0,0.40790431372549024,0.40790431372549024,0.40790431372549024,157.0,91.0,77.0,0.04812917057804918
11.0,0.4493372549019608,0.3932964705882353,0.4133643493761141,162.9090909090909,91.18181818181819,77.0909090909091,0.04812917057804918
161.0,0.44590588235294115,0.3742392156862745,0.41265560102301796,168.43478260869566,89.44099378881988,75.57142857142857,0.04812917057804918
61.0,0.44348901960784315,0.36867372549019606,0.4159578592092575,163.2622950819672,92.55737704918033,71.57377049180327,0.04812917057804918
